"CodigocompletoDane","MPIO","ano","poblacion","codigoanodane","cienmilhabitantes"
"15511000","Pachavita","2014",2561,"201415511000",0.002561
"15514000","Páez","2014",2966,"201415514000",0.002966
"15516000","Paipa","2014",30453,"201415516000",0.030453
"15518000","Pajarito","2014",1776,"201415518000",0.001776
"15522000","Panqueba","2014",1521,"201415522000",0.001521
"15531000","Pauna","2014",10755,"201415531000",0.010755
"15533000","Paya","2014",2563,"201415533000",0.002563
"15537000","Paz de Río","2014",4732,"201415537000",0.004732
"15542000","Pesca","2014",8203,"201415542000",0.008203
"15550000","Pisba","2014",1364,"201415550000",0.001364
"15572000","Puerto Boyacá","2014",54838,"201415572000",0.054838
"15580000","Quípama","2014",7965,"201415580000",0.007965
"15599000","Ramiriquí","2014",10097,"201415599000",0.010097
"15600000","Ráquira","2014",13478,"201415600000",0.013478
"15621000","Rondón","2014",2841,"201415621000",0.002841
"15632000","Saboyá","2014",12438,"201415632000",0.012438
"15638000","Sáchica","2014",3801,"201415638000",0.003801
"15646000","Samacá","2014",19681,"201415646000",0.019681
"15660000","San Eduardo","2014",1870,"201415660000",0.00187
"15664000","San José de Pare","2014",5281,"201415664000",0.005281
"15667000","San Luis de Gaceno","2014",5235,"201415667000",0.005235
"15673000","San Mateo","2014",3784,"201415673000",0.003784
"15676000","San Miguel de Sema","2014",4563,"201415676000",0.004563
"15681000","San Pablo de Borbur","2014",10564,"201415681000",0.010564
"15686000","Santana","2014",7712,"201415686000",0.007712
"15690000","Santa María","2014",4042,"201415690000",0.004042
"15693000","Santa Rosa de Viterbo","2014",13399,"201415693000",0.013399
"15696000","Santa Sofía","2014",2745,"201415696000",0.002745
"15720000","Sativanorte","2014",2390,"201415720000",0.00239
"15723000","Sativasur","2014",1133,"201415723000",0.001133
"15740000","Siachoque","2014",8960,"201415740000",0.00896
"15753000","Soatá","2014",7446,"201415753000",0.007446
"15755000","Socotá","2014",8333,"201415755000",0.008333
"15757000","Socha","2014",7194,"201415757000",0.007194
"15759000","Sogamoso","2014",113758,"201415759000",0.113758
"15761000","Somondoco","2014",3703,"201415761000",0.003703
"15762000","Sora","2014",3022,"201415762000",0.003022
"15763000","Sotaquirá","2014",7833,"201415763000",0.007833
"15764000","Soracá","2014",5395,"201415764000",0.005395
"15774000","Susacón","2014",3144,"201415774000",0.003144
"15776000","Sutamarchán","2014",5942,"201415776000",0.005942
"15778000","Sutatenza","2014",4127,"201415778000",0.004127
"15790000","Tasco","2014",6423,"201415790000",0.006423
"15798000","Tenza","2014",4178,"201415798000",0.004178
"15804000","Tibaná","2014",9248,"201415804000",0.009248
"15806000","Tibasosa","2014",13936,"201415806000",0.013936
"15808000","Tinjacá","2014",3030,"201415808000",0.00303
"15810000","Tipacoque","2014",3283,"201415810000",0.003283
"15814000","Toca","2014",10203,"201415814000",0.010203
"15816000","Togüí","2014",4999,"201415816000",0.004999
"15820000","Tópaga","2014",3694,"201415820000",0.003694
"15822000","Tota","2014",5422,"201415822000",0.005422
"15832000","Tununguá","2014",1820,"201415832000",0.00182
"15835000","Turmequé","2014",6322,"201415835000",0.006322
"15837000","Tuta","2014",9615,"201415837000",0.009615
"15839000","Tutazá","2014",1922,"201415839000",0.001922
"15842000","Umbita","2014",10313,"201415842000",0.010313
"15861000","Ventaquemada","2014",15349,"201415861000",0.015349
"15879000","Viracachá","2014",3251,"201415879000",0.003251
"15897000","Zetaquira","2014",4614,"201415897000",0.004614
"17001000","Manizales","2014",394655,"201417001000",0.394655
"17013000","Aguadas","2014",22293,"201417013000",0.022293
"17042000","Anserma","2014",33920,"201417042000",0.03392
"17050000","Aranzazu","2014",11566,"201417050000",0.011566
"17088000","Belalcázar","2014",10960,"201417088000",0.01096
"17174000","Chinchiná","2014",51696,"201417174000",0.051696
"17272000","Filadelfia","2014",11200,"201417272000",0.0112
"17380000","La Dorada","2014",76574,"201417380000",0.076574
"17388000","La Merced","2014",5623,"201417388000",0.005623
"17433000","Manzanares","2014",23447,"201417433000",0.023447
"17442000","Marmato","2014",9026,"201417442000",0.009026
"17444000","Marquetalia","2014",14982,"201417444000",0.014982
"17446000","Marulanda","2014",3410,"201417446000",0.00341
"17486000","Neira","2014",30285,"201417486000",0.030285
"17495000","Norcasia","2014",6430,"201417495000",0.00643
"17513000","Pácora","2014",12244,"201417513000",0.012244
"17524000","Palestina","2014",17795,"201417524000",0.017795
"17541000","Pensilvania","2014",26360,"201417541000",0.02636
"17614000","Riosucio","2014",60798,"201417614000",0.060798
"17616000","Risaralda","2014",9693,"201417616000",0.009693
"17653000","Salamina","2014",16968,"201417653000",0.016968
"17662000","Samaná","2014",25769,"201417662000",0.025769
"17665000","San José","2014",7595,"201417665000",0.007595
"17777000","Supía","2014",26542,"201417777000",0.026542
"17867000","Victoria","2014",8505,"201417867000",0.008505
"17873000","Villamaría","2014",55219,"201417873000",0.055219
"17877000","Viterbo","2014",12506,"201417877000",0.012506
"18001000","Florencia","2014",169322,"201418001000",0.169322
"18029000","Albania","2014",6428,"201418029000",0.006428
"18094000","Belén de Los Andaquies","2014",11479,"201418094000",0.011479
"18150000","Cartagena del Chairá","2014",32883,"201418150000",0.032883
"18205000","Curillo","2014",11633,"201418205000",0.011633
"18247000","El Doncello","2014",22089,"201418247000",0.022089
"18256000","El Paujil","2014",19932,"201418256000",0.019932
"18410000","La Montañita","2014",23455,"201418410000",0.023455
"18460000","Milán","2014",11719,"201418460000",0.011719
"18479000","Morelia","2014",3791,"201418479000",0.003791
"18592000","Puerto Rico","2014",33257,"201418592000",0.033257
"18610000","San José del Fragua","2014",14817,"201418610000",0.014817
"18753000","San Vicente del Caguán","2014",66786,"201418753000",0.066786
"18756000","Solano","2014",23210,"201418756000",0.02321
"18785000","Solita","2014",9149,"201418785000",0.009149
"18860000","Valparaíso","2014",11577,"201418860000",0.011577
"19001000","Popayán","2014",275082,"201419001000",0.275082
"19022000","Almaguer","2014",21194,"201419022000",0.021194
"19050000","Argelia","2014",26473,"201419050000",0.026473
"19075000","Balboa","2014",25381,"201419075000",0.025381
"19100000","Bolívar","2014",44529,"201419100000",0.044529
"19110000","Buenos Aires","2014",31645,"201419110000",0.031645
"19130000","Cajibío","2014",37218,"201419130000",0.037218
"19137000","Caldono","2014",32863,"201419137000",0.032863
"19142000","Caloto(1)(3)","2014",17607,"201419142000",0.017607
"19212000","Corinto","2014",31485,"201419212000",0.031485
"19256000","El Tambo","2014",47372,"201419256000",0.047372
"19290000","Florencia","2014",6119,"201419290000",0.006119
"19300000","Guachené (1)","2014",19775,"201419300000",0.019775
"19318000","Guapi","2014",29641,"201419318000",0.029641
"19355000","Inzá","2014",30360,"201419355000",0.03036
"19364000","Jambaló","2014",17236,"201419364000",0.017236
"19392000","La Sierra","2014",10662,"201419392000",0.010662
"19397000","La Vega","2014",45011,"201419397000",0.045011
"19418000","López","2014",20193,"201419418000",0.020193
"19450000","Mercaderes","2014",18018,"201419450000",0.018018
"19455000","Miranda","2014",39003,"201419455000",0.039003
"19473000","Morales","2014",25781,"201419473000",0.025781
"19513000","Padilla","2014",7924,"201419513000",0.007924
"19517000","Paez","2014",34665,"201419517000",0.034665
"19532000","Patía","2014",35877,"201419532000",0.035877
"19533000","Piamonte","2014",7303,"201419533000",0.007303
"19548000","Piendamó","2014",42102,"201419548000",0.042102
"19573000","Puerto Tejada","2014",45541,"201419573000",0.045541
"19585000","Puracé","2014",15249,"201419585000",0.015249
"19622000","Rosas","2014",13219,"201419622000",0.013219
"19693000","San Sebastián","2014",13807,"201419693000",0.013807
"19698000","Santander de Quilichao","2014",92114,"201419698000",0.092114
"19701000","Santa Rosa","2014",10380,"201419701000",0.01038
"19743000","Silvia","2014",32021,"201419743000",0.032021
"19760000","Sotara","2014",16834,"201419760000",0.016834
"19780000","Suárez","2014",18715,"201419780000",0.018715
"19785000","Sucre","2014",8893,"201419785000",0.008893
"19807000","Timbío","2014",33467,"201419807000",0.033467
"19809000","Timbiquí","2014",21490,"201419809000",0.02149
"19821000","Toribio","2014",28872,"201419821000",0.028872
"19824000","Totoró","2014",19821,"201419824000",0.019821
"19845000","Villa Rica","2014",15995,"201419845000",0.015995
"20001000","Valledupar","2014",443180,"201420001000",0.44318
"20011000","Aguachica","2014",91977,"201420011000",0.091977
"20013000","Agustín Codazzi","2014",51195,"201420013000",0.051195
"20032000","Astrea","2014",19130,"201420032000",0.01913
"20045000","Becerril","2014",13508,"201420045000",0.013508
"20060000","Bosconia","2014",36629,"201420060000",0.036629
"20175000","Chimichagua","2014",30720,"201420175000",0.03072
"20178000","Chiriguaná","2014",19917,"201420178000",0.019917
"20228000","Curumaní","2014",24694,"201420228000",0.024694
"20238000","El Copey","2014",26354,"201420238000",0.026354
"20250000","El Paso","2014",22653,"201420250000",0.022653
"20295000","Gamarra","2014",16438,"201420295000",0.016438
"20310000","González","2014",7198,"201420310000",0.007198
"20383000","La Gloria","2014",13109,"201420383000",0.013109
"20400000","La Jagua de Ibirico","2014",22256,"201420400000",0.022256
"20443000","Manaure","2014",14188,"201420443000",0.014188
"20517000","Pailitas","2014",17057,"201420517000",0.017057
"20550000","Pelaya","2014",17796,"201420550000",0.017796
"20570000","Pueblo Bello","2014",21731,"201420570000",0.021731
"20614000","Río de Oro","2014",14085,"201420614000",0.014085
"20621000","La Paz","2014",22751,"201420621000",0.022751
"20710000","San Alberto","2014",24174,"201420710000",0.024174
"20750000","San Diego","2014",13427,"201420750000",0.013427
"20770000","San Martín","2014",18440,"201420770000",0.01844
"20787000","Tamalameque","2014",13896,"201420787000",0.013896
"23001000","Montería","2014",434960,"201423001000",0.43496
"23068000","Ayapel","2014",50201,"201423068000",0.050201
"23079000","Buenavista","2014",21363,"201423079000",0.021363
"23090000","Canalete","2014",21060,"201423090000",0.02106
"23162000","Cereté","2014",90785,"201423162000",0.090785
"23168000","Chimá","2014",14886,"201423168000",0.014886
"23182000","Chinú","2014",47792,"201423182000",0.047792
"23189000","Ciénaga de Oro","2014",63031,"201423189000",0.063031
"23300000","Cotorra","2014",15415,"201423300000",0.015415
"23350000","La Apartada","2014",14934,"201423350000",0.014934
"23417000","Lorica","2014",117439,"201423417000",0.117439
"23419000","Los Córdobas","2014",23066,"201423419000",0.023066
"23464000","Momil","2014",14752,"201423464000",0.014752
"23466000","Montelíbano(1)(3)","2014",79543,"201423466000",0.079543
"23500000","Moñitos","2014",27009,"201423500000",0.027009
"23555000","Planeta Rica","2014",66644,"201423555000",0.066644
"23570000","Pueblo Nuevo","2014",37791,"201423570000",0.037791
"23574000","Puerto Escondido","2014",28296,"201423574000",0.028296
"23580000","Puerto Libertador","2014",46148,"201423580000",0.046148
"23586000","Purísima","2014",15027,"201423586000",0.015027
"23660000","Sahagún","2014",89661,"201423660000",0.089661
"23670000","San Andrés Sotavento (1) (3)","2014",41657,"201423670000",0.041657
"23672000","San Antero","2014",30798,"201423672000",0.030798
"23675000","San Bernardo del Viento","2014",34418,"201423675000",0.034418
"23678000","San Carlos","2014",26737,"201423678000",0.026737
"23682000","San José de Uré(1)","2014",10823,"201423682000",0.010823
"23686000","San Pelayo","2014",43132,"201423686000",0.043132
"23807000","Tierralta","2014",97553,"201423807000",0.097553
"23815000","Tuchín (1)","2014",36860,"201423815000",0.03686
"23855000","Valencia","2014",42011,"201423855000",0.042011
"25001000","Agua de Dios","2014",11083,"201425001000",0.011083
"25019000","Albán","2014",5956,"201425019000",0.005956
"25035000","Anapoima","2014",13106,"201425035000",0.013106
"25040000","Anolaima","2014",12407,"201425040000",0.012407
"25053000","Arbeláez","2014",12247,"201425053000",0.012247
"25086000","Beltrán","2014",2167,"201425086000",0.002167
"25095000","Bituima","2014",2537,"201425095000",0.002537
"25099000","Bojacá","2014",11254,"201425099000",0.011254
"25120000","Cabrera","2014",4520,"201425120000",0.00452
"25123000","Cachipay","2014",9854,"201425123000",0.009854
"25126000","Cajicá","2014",55708,"201425126000",0.055708
"25148000","Caparrapí","2014",16675,"201425148000",0.016675
"25151000","Caqueza","2014",16971,"201425151000",0.016971
"25154000","Carmen de Carupa","2014",9031,"201425154000",0.009031
"25168000","Chaguaní","2014",3984,"201425168000",0.003984
"25175000","Chía","2014",123673,"201425175000",0.123673
"25178000","Chipaque","2014",8400,"201425178000",0.0084
"25181000","Choachí","2014",10781,"201425181000",0.010781
"25183000","Chocontá","2014",24620,"201425183000",0.02462
"25200000","Cogua","2014",21932,"201425200000",0.021932
"25214000","Cota","2014",24406,"201425214000",0.024406
"25224000","Cucunubá","2014",7433,"201425224000",0.007433
"25245000","El Colegio","2014",21713,"201425245000",0.021713
"25258000","El Peñón","2014",4818,"201425258000",0.004818
"25260000","El Rosal","2014",16876,"201425260000",0.016876
"25269000","Facatativá","2014",129671,"201425269000",0.129671
"25279000","Fomeque","2014",12206,"201425279000",0.012206
"25281000","Fosca","2014",7422,"201425281000",0.007422
"25286000","Funza","2014",73962,"201425286000",0.073962
"25288000","Fúquene","2014",5567,"201425288000",0.005567
"25290000","Fusagasugá","2014",131914,"201425290000",0.131914
"25293000","Gachala","2014",5731,"201425293000",0.005731
"25295000","Gachancipá","2014",14058,"201425295000",0.014058
"25297000","Gachetá","2014",11017,"201425297000",0.011017
"25299000","Gama","2014",3980,"201425299000",0.00398
"25307000","Girardot","2014",104476,"201425307000",0.104476
"25312000","Granada","2014",8498,"201425312000",0.008498
"25317000","Guachetá","2014",11398,"201425317000",0.011398
"25320000","Guaduas","2014",37688,"201425320000",0.037688
"25322000","Guasca","2014",14520,"201425322000",0.01452
"25324000","Guataquí","2014",2612,"201425324000",0.002612
"25326000","Guatavita","2014",6874,"201425326000",0.006874
"25328000","Guayabal de Siquima","2014",3634,"201425328000",0.003634
"25335000","Guayabetal","2014",4921,"201425335000",0.004921
"25339000","Gutiérrez","2014",4037,"201425339000",0.004037
"25368000","Jerusalén","2014",2683,"201425368000",0.002683
"25372000","Junín","2014",8589,"201425372000",0.008589
"25377000","La Calera","2014",27169,"201425377000",0.027169
"25386000","La Mesa","2014",30889,"201425386000",0.030889
"25394000","La Palma","2014",10643,"201425394000",0.010643
"25398000","La Peña","2014",7024,"201425398000",0.007024
"25402000","La Vega","2014",14145,"201425402000",0.014145
"25407000","Lenguazaque","2014",10217,"201425407000",0.010217
"25426000","Macheta","2014",6364,"201425426000",0.006364
